"","dayindex","dayofyear","day","year","mo","temp","dewp","NUM_COLLISIONS"
"2923",2923,1,5,2021,1,39.6,29.3,0.295698924731183
"2924",2924,2,6,2021,1,47.4,42.5,0.0967741935483871
"2926",2926,4,1,2021,1,41.2,37.8,0.21505376344086
"2927",2927,5,2,2021,1,38.7,36.1,0.139784946236559
"2928",2928,6,3,2021,1,37.4,31.2,0.0967741935483871
"2929",2929,7,4,2021,1,36.5,26.1,0.446236559139785
"2930",2930,8,5,2021,1,33.3,24.9,0.376344086021505
"2931",2931,9,6,2021,1,32.9,26.8,0.225806451612903
"2933",2933,11,1,2021,1,32.6,27.9,0.193548387096774
"2934",2934,12,2,2021,1,37,29.1,0.413978494623656
"2935",2935,13,3,2021,1,35.8,25.2,0.231182795698925
"2936",2936,14,4,2021,1,41.3,35.5,0.274193548387097
"2937",2937,15,5,2021,1,41.3,35.3,0.376344086021505
"2938",2938,16,6,2021,1,45.4,42.1,0.338709677419355
"2939",2939,17,7,2021,1,40.8,31,0.043010752688172
"2940",2940,18,1,2021,1,42.6,31,0.123655913978495
"2941",2941,19,2,2021,1,35.8,23.9,0.317204301075269
"2942",2942,20,3,2021,1,34.7,25.5,0.274193548387097
"2943",2943,21,4,2021,1,30.9,20.6,0.263440860215054
"2944",2944,22,5,2021,1,36.5,28.4,0.279569892473118
"2945",2945,23,6,2021,1,32.2,19,0.263440860215054
"2946",2946,24,7,2021,1,24.7,7.5,0.0537634408602151
"2947",2947,25,1,2021,1,26.6,12.3,0.311827956989247
"2948",2948,26,2,2021,1,31.9,23.4,0.327956989247312
"2949",2949,27,3,2021,1,34.6,33.8,0.32258064516129
"2950",2950,28,4,2021,1,35.3,34.5,0.32258064516129
"2951",2951,29,5,2021,1,18.1,8.9,0.478494623655914
"2952",2952,30,6,2021,1,19.2,11.2,0.440860215053763
"2953",2953,31,7,2021,1,22.2,13.6,0.510752688172043
"2954",2954,32,1,2021,2,33.7,29.5,0.198924731182796
"2955",2955,33,2,2021,2,41.8,41.6,0.193548387096774
"2956",2956,34,3,2021,2,34.1,31.9,0.236559139784946
"2957",2957,35,4,2021,2,33.3,27.6,0.403225806451613
"2958",2958,36,5,2021,2,37.2,34.4,0.666666666666667
"2959",2959,37,6,2021,2,38.9,31.7,0.39247311827957
"2960",2960,38,7,2021,2,35.1,31.2,0.220430107526882
"2961",2961,39,1,2021,2,27.6,20.5,0.532258064516129
"2962",2962,40,2,2021,2,26.1,21.2,0.145161290322581
"2963",2963,41,3,2021,2,29.4,23.4,0.413978494623656
"2964",2964,42,4,2021,2,26.2,18.5,0.521505376344086
"2965",2965,43,5,2021,2,22.5,10.9,0.473118279569892
"2966",2966,44,6,2021,2,27.6,18.2,0.043010752688172
"2968",2968,46,1,2021,2,37,36.1,0.032258064516129
"2969",2969,47,2,2021,2,42.7,42.7,0.0591397849462366
"2970",2970,48,3,2021,2,32.6,21.3,0.198924731182796
"2971",2971,49,4,2021,2,29.2,19.5,0.290322580645161
"2972",2972,50,5,2021,2,33.1,32,0
"2973",2973,51,6,2021,2,31.5,28.4,0.295698924731183
"2974",2974,52,7,2021,2,26.8,16.8,0.032258064516129
"2975",2975,53,1,2021,2,32.4,25.3,0.231182795698925
"2976",2976,54,2,2021,2,38.5,35.3,0.204301075268817
"2977",2977,55,3,2021,2,39.9,34.1,0.349462365591398
"2978",2978,56,4,2021,2,42.9,31.8,0.360215053763441
"2979",2979,57,5,2021,2,34.7,16.7,0.532258064516129
"2980",2980,58,6,2021,2,39.1,33.4,0.112903225806452
"2981",2981,59,7,2021,2,41.6,38.8,0.0537634408602151
"2982",2982,60,1,2021,3,43.5,43,0.118279569892473
"2983",2983,61,2,2021,3,26.1,8.7,0.354838709677419
"2984",2984,62,3,2021,3,38.2,26,0.225806451612903
"2985",2985,63,4,2021,3,39.3,32.2,0.32258064516129
"2986",2986,64,5,2021,3,30.2,9.5,0.559139784946237
"2987",2987,65,6,2021,3,31,14.7,0.263440860215054
"2988",2988,66,7,2021,3,28.7,15.7,0.0752688172043011
"2989",2989,67,1,2021,3,32.6,22.7,0.258064516129032
"2990",2990,68,2,2021,3,42.1,34.7,0.521505376344086
"2991",2991,69,3,2021,3,39.7,33.9,0.118279569892473
"2992",2992,70,4,2021,3,45.1,42.4,0.456989247311828
"2993",2993,71,5,2021,3,47.8,44.1,0.731182795698925
"2994",2994,72,6,2021,3,39.1,23.1,0.268817204301075
"2995",2995,73,7,2021,3,39.8,25.1,0.225806451612903
"2996",2996,74,1,2021,3,22.1,6.4,0.274193548387097
"2997",2997,75,2,2021,3,28.4,14.5,0.188172043010753
"2998",2998,76,3,2021,3,38.5,29.9,0.220430107526882
"2999",2999,77,4,2021,3,41.4,40.2,0.225806451612903
"3000",3000,78,5,2021,3,33.6,26.3,0.575268817204301
"3001",3001,79,6,2021,3,37.9,27.9,0.435483870967742
"3002",3002,80,7,2021,3,40.8,35.9,0.317204301075269
"3003",3003,81,1,2021,3,46.2,36.4,0.5
"3004",3004,82,2,2021,3,51.1,45.3,0.435483870967742
"3005",3005,83,3,2021,3,47.2,45.6,0.354838709677419
"3006",3006,84,4,2021,3,51.9,50.6,0.295698924731183
"3007",3007,85,5,2021,3,51.3,51.3,0.720430107526882
"3008",3008,86,6,2021,3,49.9,40.6,0.661290322580645
"3010",3010,88,1,2021,3,47.9,35.9,0.204301075268817
"3011",3011,89,2,2021,3,43.7,35.5,0.424731182795699
"3012",3012,90,3,2021,3,51.3,48.1,0.440860215053763
"3013",3013,91,4,2021,4,48.2,47.6,0.327956989247312
"3014",3014,92,5,2021,4,37.1,25.3,0.435483870967742
"3015",3015,93,6,2021,4,36.6,23.4,0.424731182795699
"3016",3016,94,7,2021,4,46.3,30.8,0.306451612903226
"3017",3017,95,1,2021,4,45.9,36.2,0.354838709677419
"3018",3018,96,2,2021,4,47.5,39,0.623655913978495
"3019",3019,97,3,2021,4,50.2,43.4,0.543010752688172
"3020",3020,98,4,2021,4,47,42.7,0.580645161290323
"3021",3021,99,5,2021,4,47.6,43.2,0.424731182795699
"3022",3022,100,6,2021,4,44.4,43.1,0.494623655913978
"3023",3023,101,7,2021,4,48.2,47.3,0.0698924731182796
"3024",3024,102,1,2021,4,45.3,39.7,0.333333333333333
"3025",3025,103,2,2021,4,45.5,39.2,0.639784946236559
"3026",3026,104,3,2021,4,46.1,37.9,0.5
"3027",3027,105,4,2021,4,43.8,37.3,0.365591397849462
"3028",3028,106,5,2021,4,43.8,40.8,0.516129032258065
"3029",3029,107,6,2021,4,42,37.1,0.338709677419355
"3030",3030,108,7,2021,4,47.2,38.8,0.301075268817204
"3031",3031,109,1,2021,4,50.9,43.1,0.634408602150538
"3032",3032,110,2,2021,4,50.3,44.5,0.596774193548387
"3033",3033,111,3,2021,4,53.4,48.6,0.435483870967742
"3034",3034,112,4,2021,4,43,29,0.268817204301075
"3035",3035,113,5,2021,4,45.1,27.1,0.833333333333333
"3036",3036,114,6,2021,4,51.1,40.3,0.532258064516129
"3037",3037,115,7,2021,4,47.9,44.8,0.381720430107527
"3038",3038,116,1,2021,4,49.9,36.9,0.526881720430108
"3039",3039,117,2,2021,4,48.1,33.1,0.381720430107527
"3040",3040,118,3,2021,4,52.5,44.4,0.956989247311828
"3041",3041,119,4,2021,4,50.4,48.8,0.655913978494624
"3042",3042,120,5,2021,4,55.9,50,0.693548387096774
"3043",3043,121,6,2021,5,51.9,38.7,0.623655913978495
"3044",3044,122,7,2021,5,53.5,44.6,0.688172043010753
"3045",3045,123,1,2021,5,56.3,47.1,0.612903225806452
"3046",3046,124,2,2021,5,51.7,50.3,0.768817204301075
"3047",3047,125,3,2021,5,48.8,47.2,0.736559139784946
"3048",3048,126,4,2021,5,54.3,44.9,0.736559139784946
"3049",3049,127,5,2021,5,51.5,41.4,0.629032258064516
"3050",3050,128,6,2021,5,48.9,39.5,0.553763440860215
"3051",3051,129,7,2021,5,51.7,44,0.344086021505376
"3052",3052,130,1,2021,5,49.8,44.9,0.413978494623656
"3053",3053,131,2,2021,5,52.4,44.2,0.666666666666667
"3054",3054,132,3,2021,5,53.1,39.1,0.682795698924731
"3055",3055,133,4,2021,5,55.1,42.8,0.623655913978495
"3057",3057,135,6,2021,5,58.9,47.2,0.639784946236559
"3058",3058,136,7,2021,5,59.1,48.9,0.725806451612903
"3059",3059,137,1,2021,5,57.5,50.5,0.634408602150538
"3060",3060,138,2,2021,5,58.3,52.1,0.924731182795699
"3061",3061,139,3,2021,5,62.9,48.6,0.779569892473118
"3062",3062,140,4,2021,5,54.4,47.6,0.983870967741935
"3063",3063,141,5,2021,5,49.7,48.5,0.978494623655914
"3064",3064,142,6,2021,5,55.2,53.4,0.946236559139785
"3065",3065,143,7,2021,5,67.6,59,0.688172043010753
"3066",3066,144,1,2021,5,57.4,45.3,0.645161290322581
"3067",3067,145,2,2021,5,55.4,46.9,0.817204301075269
"3068",3068,146,3,2021,5,61.2,58.6,0.704301075268817
"3070",3070,148,5,2021,5,58,45.8,0.838709677419355
"3071",3071,149,6,2021,5,47.5,44.2,0.21505376344086
"3072",3072,150,7,2021,5,49.6,47.9,0.290322580645161
"3073",3073,151,1,2021,5,57.9,56.1,0.39247311827957
"3074",3074,152,2,2021,6,59.2,53.2,0.82258064516129
"3075",3075,153,3,2021,6,60.4,54,0.736559139784946
"3076",3076,154,4,2021,6,59.2,57.4,0.462365591397849
"3077",3077,155,5,2021,6,60.7,59.9,0.693548387096774
"3078",3078,156,6,2021,6,61.7,59,0.876344086021505
"3079",3079,157,7,2021,6,70.2,60.2,0.887096774193548
"3080",3080,158,1,2021,6,65,60.7,0.962365591397849
"3081",3081,159,2,2021,6,64.5,61.9,0.82258064516129
"3082",3082,160,3,2021,6,68.9,64.6,0.811827956989247
"3083",3083,161,4,2021,6,68.4,53.3,0.903225806451613
"3084",3084,162,5,2021,6,60.2,47.6,0.758064516129032
"3085",3085,163,6,2021,6,62.1,54.9,0.672043010752688
"3086",3086,164,7,2021,6,63.5,57.4,0.688172043010753
"3087",3087,165,1,2021,6,65.4,58.5,0.682795698924731
"3088",3088,166,2,2021,6,68,64.1,0.897849462365591
"3089",3089,167,3,2021,6,67.9,58.6,0.903225806451613
"3090",3090,168,4,2021,6,64.9,53.3,1
"3091",3091,169,5,2021,6,66.1,59.8,0.994623655913978
"3092",3092,170,6,2021,6,68.4,62.2,0.913978494623656
"3093",3093,171,7,2021,6,69.5,63.9,0.650537634408602
"3094",3094,172,1,2021,6,69.1,66.1,0.854838709677419
"3095",3095,173,2,2021,6,70.6,67,0.473118279569892
"3096",3096,174,3,2021,6,65.9,56.1,0.811827956989247
"3097",3097,175,4,2021,6,63.4,52.7,0.978494623655914
"3098",3098,176,5,2021,6,66.5,64.3,0.962365591397849
"3099",3099,177,6,2021,6,70,67.8,0.93010752688172
"3100",3100,178,7,2021,6,70.9,68.6,0.704301075268817
"3101",3101,179,1,2021,6,72.9,69,0.951612903225806
"3102",3102,180,2,2021,6,73.5,68.9,0.795698924731183
"3103",3103,181,3,2021,6,73.5,69.5,0.854838709677419
"3104",3104,182,4,2021,7,73.9,69.8,0.629032258064516
"3105",3105,183,5,2021,7,70.3,66.7,0.704301075268817
"3106",3106,184,6,2021,7,62.3,59.1,0.478494623655914
"3107",3107,185,7,2021,7,62.9,57.6,0.467741935483871
"3108",3108,186,1,2021,7,63.6,57.7,0.645161290322581
"3109",3109,187,2,2021,7,71.6,66.5,0.666666666666667
"3110",3110,188,3,2021,7,73.7,68.3,0.655913978494624
"3111",3111,189,4,2021,7,72.5,69.9,0.553763440860215
"3112",3112,190,5,2021,7,72,68.9,0.774193548387097
"3113",3113,191,6,2021,7,71,68,0.489247311827957
"3114",3114,192,7,2021,7,68.9,63,0.327956989247312
"3115",3115,193,1,2021,7,70.5,67.6,0.543010752688172
"3116",3116,194,2,2021,7,66.3,63.4,0.516129032258065
"3117",3117,195,3,2021,7,69.1,67.3,0.693548387096774
"3118",3118,196,4,2021,7,72.6,70.6,0.913978494623656
"3119",3119,197,5,2021,7,72.9,70.6,0.795698924731183
"3120",3120,198,6,2021,7,74.2,72.1,0.736559139784946
"3121",3121,199,7,2021,7,74.5,71.5,0.580645161290323
"3122",3122,200,1,2021,7,73.8,69.7,0.67741935483871
"3123",3123,201,2,2021,7,74.3,69.2,0.451612903225806
"3124",3124,202,3,2021,7,74.2,70.7,0.688172043010753
"3125",3125,203,4,2021,7,73.1,61.8,0.682795698924731
"3126",3126,204,5,2021,7,73.6,62,0.655913978494624
"3127",3127,205,6,2021,7,70.8,61.3,0.725806451612903
"3128",3128,206,7,2021,7,70.4,65.6,0.645161290322581
"3129",3129,207,1,2021,7,74.9,70.4,0.844086021505376
"3130",3130,208,2,2021,7,76.7,66.6,0.623655913978495
"3131",3131,209,3,2021,7,72.1,64.8,0.526881720430108
"3132",3132,210,4,2021,7,67.2,58,0.629032258064516
"3133",3133,211,5,2021,7,74,65.9,0.973118279569892
"3134",3134,212,6,2021,7,70,52.1,0.811827956989247
"3135",3135,213,7,2021,8,69.4,60.2,0.543010752688172
"3136",3136,214,1,2021,8,72.4,63,0.661290322580645
"3137",3137,215,2,2021,8,69.3,65.1,0.596774193548387
"3138",3138,216,3,2021,8,68.4,63.7,0.478494623655914
"3139",3139,217,4,2021,8,72.3,69.6,0.548387096774194
"3140",3140,218,5,2021,8,72,68.4,0.82258064516129
"3141",3141,219,6,2021,8,73,68.9,0.709677419354839
"3142",3142,220,7,2021,8,75.4,67.9,0.602150537634409
"3143",3143,221,1,2021,8,72.4,68.1,0.736559139784946
"3144",3144,222,2,2021,8,73.1,69.8,0.693548387096774
"3145",3145,223,3,2021,8,75.3,72.8,0.612903225806452
"3146",3146,224,4,2021,8,75.9,72.6,0.655913978494624
"3147",3147,225,5,2021,8,76.7,72.8,0.838709677419355
"3148",3148,226,6,2021,8,78.1,73.2,0.537634408602151
"3149",3149,227,7,2021,8,77,62.7,0.602150537634409
"3150",3150,228,1,2021,8,70.2,60.2,0.532258064516129
"3151",3151,229,2,2021,8,69.9,60.9,0.451612903225806
"3152",3152,230,3,2021,8,73.1,65.6,0.709677419354839
"3153",3153,231,4,2021,8,75,71.7,0.451612903225806
"3154",3154,232,5,2021,8,77.6,72.7,0.661290322580645
"3155",3155,233,6,2021,8,75.3,71.8,0.639784946236559
"3156",3156,234,7,2021,8,75.2,72.1,0.295698924731183
"3157",3157,235,1,2021,8,75.6,72.8,0.489247311827957
"3158",3158,236,2,2021,8,76.5,71.8,0.698924731182796
"3159",3159,237,3,2021,8,78.2,71.3,0.720430107526882
"3160",3160,238,4,2021,8,76.7,71.8,0.758064516129032
"3161",3161,239,5,2021,8,79.3,72.2,0.790322580645161
"3162",3162,240,6,2021,8,71.5,61,0.543010752688172
"3163",3163,241,7,2021,8,68.4,61.5,0.838709677419355
"3164",3164,242,1,2021,8,75.2,70.6,0.650537634408602
"3165",3165,243,2,2021,8,77,70.2,0.580645161290323
"3166",3166,244,3,2021,9,73.4,67.5,0.629032258064516
"3167",3167,245,4,2021,9,71.1,65.2,0.876344086021505
"3168",3168,246,5,2021,9,68.2,56.4,0.806451612903226
"3169",3169,247,6,2021,9,69.6,58.6,0.747311827956989
"3170",3170,248,7,2021,9,70.3,63.1,0.489247311827957
"3171",3171,249,1,2021,9,72.2,68.9,0.521505376344086
"3172",3172,250,2,2021,9,71.4,61.8,0.725806451612903
"3173",3173,251,3,2021,9,72.7,66.4,0.709677419354839
"3174",3174,252,4,2021,9,73.8,69.5,0.494623655913978
"3175",3175,253,5,2021,9,73,66.1,0.806451612903226
"3176",3176,254,6,2021,9,69.9,52.8,0.704301075268817
"3177",3177,255,7,2021,9,72.6,65.1,0.639784946236559
"3178",3178,256,1,2021,9,73.8,66.5,0.946236559139785
"3179",3179,257,2,2021,9,69.5,58.8,0.752688172043011
"3180",3180,258,3,2021,9,72.5,68.1,0.827956989247312
"3181",3181,259,4,2021,9,71.6,68.4,0.360215053763441
"3182",3182,260,5,2021,9,71.5,67.6,0.93010752688172
"3183",3183,261,6,2021,9,71.5,66.5,0.629032258064516
"3184",3184,262,7,2021,9,69.1,59.6,0.623655913978495
"3185",3185,263,1,2021,9,63,52.1,0.618279569892473
"3186",3186,264,2,2021,9,66.2,59.7,0.586021505376344
"3187",3187,265,3,2021,9,69.4,64.2,0.467741935483871
"3188",3188,266,4,2021,9,73.3,68.5,0.629032258064516
"3189",3189,267,5,2021,9,72.6,69,0.973118279569892
"3190",3190,268,6,2021,9,71.4,68.5,0.838709677419355
"3191",3191,269,7,2021,9,70,64.1,0.602150537634409
"3192",3192,270,1,2021,9,68.2,57,0.661290322580645
"3193",3193,271,2,2021,9,72.4,65.6,0.505376344086022
"3194",3194,272,3,2021,9,65.4,55.5,0.758064516129032
"3195",3195,273,4,2021,9,60.6,47.6,0.763440860215054
"3196",3196,274,5,2021,10,61.2,47.1,0.983870967741935
"3197",3197,275,6,2021,10,63,51.5,0.790322580645161
"3198",3198,276,7,2021,10,68.9,64.2,0.67741935483871
"3199",3199,277,1,2021,10,64.2,61.6,0.473118279569892
"3200",3200,278,2,2021,10,63.3,59.7,0.623655913978495
"3201",3201,279,3,2021,10,64.2,55.5,0.365591397849462
"3202",3202,280,4,2021,10,60.8,53.7,0.89247311827957
"3203",3203,281,5,2021,10,64.9,59.1,0.854838709677419
"3204",3204,282,6,2021,10,63.6,55.9,0.354838709677419
"3205",3205,283,7,2021,10,63.3,56.4,0.360215053763441
"3206",3206,284,1,2021,10,65.7,60.1,0.510752688172043
"3207",3207,285,2,2021,10,63,56.9,0.639784946236559
"3208",3208,286,3,2021,10,61.4,55.4,0.591397849462366
"3209",3209,287,4,2021,10,64.8,60.3,0.811827956989247
"3210",3210,288,5,2021,10,62.7,58.8,0.962365591397849
"3211",3211,289,6,2021,10,66.9,62.6,0.736559139784946
"3212",3212,290,7,2021,10,64.9,56.3,0.629032258064516
"3213",3213,291,1,2021,10,58,43.1,0.623655913978495
"3214",3214,292,2,2021,10,56.4,39.8,0.537634408602151
"3215",3215,293,3,2021,10,64.8,50.2,0.876344086021505
"3216",3216,294,4,2021,10,65.3,60.5,0.908602150537634
"3217",3217,295,5,2021,10,67,61.2,0.962365591397849
"3218",3218,296,6,2021,10,61,52.4,0.591397849462366
"3219",3219,297,7,2021,10,55.1,38.6,0.182795698924731
"3220",3220,298,1,2021,10,61.1,55.5,0.688172043010753
"3221",3221,299,2,2021,10,64.6,60.4,0.650537634408602
"3222",3222,300,3,2021,10,58.9,55.2,0.650537634408602
"3223",3223,301,4,2021,10,53.3,46.1,0.763440860215054
"3224",3224,302,5,2021,10,54,42.1,0.833333333333333
"3225",3225,303,6,2021,10,60.1,54.3,0.806451612903226
"3226",3226,304,7,2021,10,63.1,58.5,0.860215053763441
"3227",3227,305,1,2021,11,59.3,46.4,0.693548387096774
"3228",3228,306,2,2021,11,52.6,36.4,0.397849462365591
"3229",3229,307,3,2021,11,50,37.5,0.639784946236559
"3230",3230,308,4,2021,11,48.5,33.9,0.618279569892473
"3231",3231,309,5,2021,11,49.1,33.6,0.989247311827957
"3232",3232,310,6,2021,11,43.1,29.7,0.71505376344086
"3233",3233,311,7,2021,11,44.6,35.4,0.338709677419355
"3234",3234,312,1,2021,11,54.9,45,0.682795698924731
"3235",3235,313,2,2021,11,53.1,47.9,0.672043010752688
"3236",3236,314,3,2021,11,56.5,51,0.774193548387097
"3237",3237,315,4,2021,11,49.9,38.4,0.489247311827957
"3238",3238,316,5,2021,11,58.3,50.7,0.811827956989247
"3239",3239,317,6,2021,11,56.4,48.4,0.71505376344086
"3240",3240,318,7,2021,11,49.4,35.2,0.360215053763441
"3241",3241,319,1,2021,11,51.4,39.6,0.758064516129032
"3242",3242,320,2,2021,11,45.9,27.2,0.60752688172043
"3243",3243,321,3,2021,11,46.5,29.5,0.618279569892473
"3244",3244,322,4,2021,11,58.7,53.1,0.801075268817204
"3245",3245,323,5,2021,11,52.9,41.3,0.790322580645161
"3246",3246,324,6,2021,11,43.5,27.6,0.553763440860215
"3247",3247,325,7,2021,11,52.3,42.2,0.381720430107527
"3248",3248,326,1,2021,11,55.9,51.8,0.602150537634409
"3249",3249,327,2,2021,11,43.1,27.3,0.741935483870968
"3250",3250,328,3,2021,11,37.1,18.9,0.89247311827957
"3251",3251,329,4,2021,11,46.5,28.8,0.0806451612903226
"3252",3252,330,5,2021,11,50.3,43,0.317204301075269
"3253",3253,331,6,2021,11,40.7,25.8,0.333333333333333
"3254",3254,332,7,2021,11,37.8,25,0.370967741935484
"3255",3255,333,1,2021,11,42.5,36.1,0.650537634408602
"3256",3256,334,2,2021,11,37.1,22.6,0.43010752688172
"3257",3257,335,3,2021,12,43.6,33.3,0.344086021505376
"3258",3258,336,4,2021,12,50.7,43.6,0.629032258064516
"3259",3259,337,5,2021,12,47.7,31.9,0.758064516129032
"3260",3260,338,6,2021,12,38.8,21.4,0.408602150537634
"3261",3261,339,7,2021,12,44.1,28.3,0.28494623655914
"3262",3262,340,1,2021,12,52.6,45.8,0.768817204301075
"3263",3263,341,2,2021,12,46.8,31.3,0.639784946236559
"3264",3264,342,3,2021,12,39.9,29.5,0.456989247311828
"3265",3265,343,4,2021,12,39.3,28.8,0.435483870967742
"3266",3266,344,5,2021,12,41.5,31.3,0.532258064516129
"3267",3267,345,6,2021,12,53.4,50.9,0.564516129032258
"3268",3268,346,7,2021,12,50.9,36.1,0.344086021505376
"3269",3269,347,1,2021,12,47.9,33.5,0.537634408602151
"3270",3270,348,2,2021,12,48.9,32.1,0.645161290322581
"3271",3271,349,3,2021,12,42.2,29.5,0.446236559139785
"3272",3272,350,4,2021,12,52.9,47.8,0.618279569892473
"3273",3273,351,5,2021,12,55.3,44.5,0.553763440860215
"3274",3274,352,6,2021,12,46.5,34.7,0.693548387096774
"3275",3275,353,7,2021,12,45.6,41.7,0.478494623655914
"3276",3276,354,1,2021,12,35.8,24.2,0.483870967741935
"3277",3277,355,2,2021,12,43.5,31.2,0.290322580645161
"3278",3278,356,3,2021,12,50,44.7,0.408602150537634
"3279",3279,357,4,2021,12,35,14.6,0.537634408602151
"3280",3280,358,5,2021,12,31.5,18.3,0.424731182795699
"3283",3283,361,1,2021,12,38,28.4,0.0268817204301075
"3284",3284,362,2,2021,12,43.1,38.3,0.102150537634409
"3286",3286,364,4,2021,12,47.4,42.1,0.112903225806452
"3287",3287,365,5,2021,12,48.3,44.9,0.161290322580645
"3288",3288,1,6,2022,1,50.4,47.4,0.435483870967742
"3290",3290,3,1,2022,1,39.7,32.8,0.032258064516129
"3291",3291,4,2,2022,1,30.2,20.6,0.28494623655914
"3292",3292,5,3,2022,1,45.9,38.5,0.559139784946237
"3293",3293,6,4,2022,1,45.9,37.8,0.166666666666667
"3294",3294,7,5,2022,1,36.2,28.4,0.505376344086022
"3295",3295,8,6,2022,1,26.6,15.2,0.182795698924731
"3296",3296,9,7,2022,1,41.5,32.3,0.172043010752688
"3297",3297,10,1,2022,1,38.4,24.4,0.338709677419355
"3298",3298,11,2,2022,1,22.2,5,0.295698924731183
"3299",3299,12,3,2022,1,30,18.8,0.258064516129032
"3300",3300,13,4,2022,1,39.7,31.3,0.354838709677419
"3301",3301,14,5,2022,1,45,41.8,0.467741935483871
"3302",3302,15,6,2022,1,24.2,11.7,0.182795698924731
"3303",3303,16,7,2022,1,25.2,14.5,0.344086021505376
"3304",3304,17,1,2022,1,45.7,38.4,0.00537634408602151
"3305",3305,18,2,2022,1,36.2,19.8,0.301075268817204
"3306",3306,19,3,2022,1,35.5,20.7,0.28494623655914
"3307",3307,20,4,2022,1,42.7,36.8,0.236559139784946
"3308",3308,21,5,2022,1,30.7,19.7,0.462365591397849
"3309",3309,22,6,2022,1,31.2,20.6,0.349462365591398
"3310",3310,23,7,2022,1,33.6,22.7,0.145161290322581
"3311",3311,24,1,2022,1,34.5,23.8,0.193548387096774
"3312",3312,25,2,2022,1,41.6,31.8,0.17741935483871
"3313",3313,26,3,2022,1,31.3,15.1,0.344086021505376
"3314",3314,27,4,2022,1,25.5,12.9,0.376344086021505
"3315",3315,28,5,2022,1,36.6,24.5,0.435483870967742
"3316",3316,29,6,2022,1,34.4,30.6,0.397849462365591
"3317",3317,30,7,2022,1,20.8,9.5,0.118279569892473
"3318",3318,31,1,2022,1,22.9,6.6,0.591397849462366
"3319",3319,32,2,2022,2,33.8,23.3,0.387096774193548
"3320",3320,33,3,2022,2,41.5,36.7,0.354838709677419
"3321",3321,34,4,2022,2,44.3,42.8,0.247311827956989
"3322",3322,35,5,2022,2,47.7,45.8,0.462365591397849
"3323",3323,36,6,2022,2,32,25,0.5
"3324",3324,37,7,2022,2,27.3,13.5,0.365591397849462
"3325",3325,38,1,2022,2,41.9,34.4,0.397849462365591
"3326",3326,39,2,2022,2,45.7,43.2,0.413978494623656
"3327",3327,40,3,2022,2,36.3,24.3,0.376344086021505
"3328",3328,41,4,2022,2,42.3,37.9,0.537634408602151
"3329",3329,42,5,2022,2,44.3,35.6,0.629032258064516
"3330",3330,43,6,2022,2,47.7,41.5,0.188172043010753
"3331",3331,44,7,2022,2,40.3,31.1,0.145161290322581
"3332",3332,45,1,2022,2,29.7,22.4,0.553763440860215
"3333",3333,46,2,2022,2,20.4,1,0.467741935483871
"3334",3334,47,3,2022,2,30.5,18,0.408602150537634
"3335",3335,48,4,2022,2,48.9,44.9,0.349462365591398
"3336",3336,49,5,2022,2,50.6,45,0.413978494623656
"3337",3337,50,6,2022,2,34.1,21.3,0.188172043010753
"3338",3338,51,7,2022,2,27.9,9.1,0.231182795698925
